product_name,data_id,itemid,pre_test_info,report_delivery,home_collection_available,price,sample_type,general_faq
Anemia Panel (pup Boom),anemia-panel-pup-boom,1346,Speak to our customer care,Speak to our customer care,Home Collection Available,2700.0,Speak to our customer care,"IRON - SERUM
 IRON

FERRITIN
 FERRITIN

FOLIC ACID, SERUM
 FOLIC ACID / FOLATE - SERUM

VITAMIN B12
 VITAMIN B12"
Vitamin Panel,vitamin-panel,1347,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2200.0,Blood,"VITAMIN B12
 VITAMIN B12

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)"
Dr. Kasthuri Latha Package (lbc +hpv),dr.-kasthuri-latha-package-lbc-hpv,1355,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,2350.0,Blood,"HPV DNA DETECTION (QUALITATIVE)
 HPV DNA DETECTION (QUALITATIVE)"
Systemic Lupus Erythematosus (sle) Profile - Elisa,systemic-lupus-erythematosus-sle-profile-elisa,1387,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,7600.0,Blood,"ANTI NUCLEAR ANTIBODY (ANA)- ELISA
 ANTI NUCLEAR ANTIBODY (ANA)

COMPLEMENT LEVEL - C3
 COMPLEMENT LEVEL-C3

COMPLEMENT LEVEL C4
 COMPLEMENT LEVEL-C4

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

C-ANCA (PR3) - ELISA
 c-ANCA (PR3)

P-ANCA (MPO)- ELISA
 p-ANCA (MPO)

ANTI- DS DNA
 ANTI- DS DNA"
Boh Basic (gnh),boh-basic-gnh,1388,Speak to our customer care,Speak to our customer care,Home Collection Available,10150.0,Speak to our customer care,"THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

PROTEIN C
 PROTEIN C ACTIVITY

PROTEIN S
 PROTEIN S

ANTI PHOSPHOLIPID ANTIBODY IGG AND IGM
 ANTI PHOSPHOLIPID ANTIBODY IgG
ANTI PHOSPHOLIPID ANTIBODY IgM

LUPUS ANTICOAGULANT BY DRVVT
 DRVV CONFIRM (CONTROL)
DRVV CONFIRM (TEST)
DRVV CONFIRM TIME
DRVV SCREEN (TEST)
DRVV SCREEN TIME
DRVV SCREEN/DRVV CONFIRM RATIO
DRVV SREEN (CONTROL)
LUPUS ANTICOAGULANT
MIXING STUDIES
PTT (CONTROL)
PTT (TEST)
PTT (TEST+CONTROL 1:1)

ANTI CARDIOLIPIN AB IGG AND IGM
 ANTI CARDIOLIPIN ANTIBODY IgG
ANTI CARDIOLIPIN ANTIBODY IgM

TOXOPLASMA IGM ANTIBODIES
 TOXOPLASMA IGM ANTIBODIES

RUBELLA IGM ANTIBODIES
 RUBELLA IgM ANTIBODIES

CMV IGM
 CYTOMEGALOVIRUS (CMV) IgM

HERPES SIMPLEX VIRUS 1+2 IGM AB SERUM
 HERPES SIMPLEX VIRUS 1 & 2 lgM"
Boh With Karyotyping,boh-with-karyotyping,1389,Overnight fasting is preferred. Avoid Heparin for 1 day and Oral Anticoagulants for 7 days prior to test. Brief clinical history to be provided.,Speak to our customer care,Home Collection Available,12500.0,Blood,"RUBELLA IGM ANTIBODIES
 RUBELLA IgM ANTIBODIES

CMV IGM
 CYTOMEGALOVIRUS (CMV) IgM

HERPES SIMPLEX VIRUS 1+2 IGM AB SERUM
 HERPES SIMPLEX VIRUS 1 & 2 lgM

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

PROTEIN C
 PROTEIN C ACTIVITY

PROTEIN S
 PROTEIN S

ANTI PHOSPHOLIPID ANTIBODY IGG AND IGM
 ANTI PHOSPHOLIPID ANTIBODY IgG
ANTI PHOSPHOLIPID ANTIBODY IgM

LUPUS ANTICOAGULANT BY DRVVT
 DRVV CONFIRM (CONTROL)
DRVV CONFIRM (TEST)
DRVV CONFIRM TIME
DRVV SCREEN (TEST)
DRVV SCREEN TIME
DRVV SCREEN/DRVV CONFIRM RATIO
DRVV SREEN (CONTROL)
LUPUS ANTICOAGULANT
MIXING STUDIES
PTT (CONTROL)
PTT (TEST)
PTT (TEST+CONTROL 1:1)

ANTI CARDIOLIPIN AB IGG AND IGM
 ANTI CARDIOLIPIN ANTIBODY IgG
ANTI CARDIOLIPIN ANTIBODY IgM

TOXOPLASMA IGM ANTIBODIES
 TOXOPLASMA IGM ANTIBODIES

CHROMOSOME ANALYSIS, BLOOD
 CHROMOSOME ANALYSIS
 BLOOD"
Anemia Panel (gnh),anemia-panel-gnh,1390,Speak to our customer care,Speak to our customer care,Home Collection Available,2850.0,Speak to our customer care,"IRON STUDIES (IRON + TIBC)
 % OF SATURATION
IRON
TOTAL IRON BINDING CAPACITY ( TIBC)
TRANSFERRIN

FERRITIN
 FERRITIN

FOLIC ACID, SERUM
 FOLIC ACID / FOLATE - SERUM

VITAMIN B12
 VITAMIN B12"
Renal Package - 1,renal-package-1,1391,Speak to our customer care,Speak to our customer care,Home Collection Available,1350.0,Speak to our customer care,"PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC

URIC ACID - SERUM
 URIC ACID

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

CALCIUM, SERUM
 CALCIUM

ALBUMIN - SERUM
 ALBUMIN

BILIRUBIN SERUM - TOTAL/DIRECT/INDIRECT
 BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL

PROTEIN, TOTAL - SERUM
 PROTEIN
 TOTAL

CREATININE, SERUM
 CREATININE"
Renal Package - 2,renal-package-2,1392,Speak to our customer care,Speak to our customer care,Home Collection Available,1050.0,Speak to our customer care,"UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

URIC ACID - SERUM
 URIC ACID

ELECTROLYTES - SERUM
 CHLORIDE
POTASSIUM
SODIUM

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM"
Master Health Check Rrl Ashok Nagar,master-health-check-rrl-ashok-nagar,1393,Speak to our customer care,Speak to our customer care,Home Collection Available,3200.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH"
Gbr - Screening,gbr-screening,1400,Speak to our customer care,Speak to our customer care,Home Collection Available,2300.0,Speak to our customer care,"HBSAG / AUSTRALIA ANTIGEN
 HBsAg

ANTI HCV
 ANTI HCV

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER"
Gbr - Ivf Pack Male,gbr-ivf-pack-male,1401,Speak to our customer care,Speak to our customer care,Home Collection Available,6250.0,Speak to our customer care,"GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

BLEEDING TIME (BT)
 Bleeding Time

CREATININE, SERUM
 CREATININE

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

PROLACTIN
 PROLACTIN

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

ANTI HCV
 ANTI HCV

TESTOSTERONE, TOTAL
 TESTOSTERONE
 TOTAL

TESTOSTERONE- FREE
 TESTOSTERONE- FREE"
Gbr - Antenatal Package,gbr-antenatal-package,1402,Speak to our customer care,Speak to our customer care,Home Collection Available,3100.0,Speak to our customer care,"ANTI HCV
 ANTI HCV

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE"
Gbr - Surgical Pack Below 35yrs,gbr-surgical-pack-below-35yrs,1403,Speak to our customer care,Speak to our customer care,Home Collection Available,3750.0,Speak to our customer care,"CREATININE, SERUM
 CREATININE

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

BLEEDING TIME (BT)
 Bleeding Time

ASPARTATE AMINOTRANSFERASE (AST/SGOT), FLUID
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)
 FLUID

ANTI HCV
 ANTI HCV

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER"
Gbr - Ivf Pack Female,gbr-ivf-pack-female,1404,Speak to our customer care,Speak to our customer care,Home Collection Available,8850.0,Speak to our customer care,"ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

ESTRADIOL (E2)
 ESTRADIOL (E2)

FOLLICLE STIMULATING HORMONE (FSH)
 FOLLICLE STIMULATING HORMONE (FSH)

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

CREATININE, SERUM
 CREATININE

PROLACTIN
 PROLACTIN

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

BLEEDING TIME (BT)
 Bleeding Time

ANTI MULLERIAN HORMONE (AMH)
 ANTI MULLERIAN HORMONE

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

PROGESTERONE
 PROGESTERONE

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

ANTI HCV
 ANTI HCV

RUBELLA IGG & IGM
 RUBELLA IgG ANTIBODIES
RUBELLA IgM ANTIBODIES

LUTEINIZING HORMONE (LH)
 LH:LUTEINIZING HORMONE

HBSAG / AUSTRALIA ANTIGEN
 HBsAg"
Gbr - Day 2,gbr-day-2,1405,Speak to our customer care,Speak to our customer care,Home Collection Available,2250.0,Speak to our customer care,"LUTEINIZING HORMONE (LH)
 LH:LUTEINIZING HORMONE

PROGESTERONE
 PROGESTERONE

PROLACTIN
 PROLACTIN

FOLLICLE STIMULATING HORMONE (FSH)
 FOLLICLE STIMULATING HORMONE (FSH)

ESTRADIOL (E2)
 ESTRADIOL (E2)"
Gbr - Surgical Pack Above 35yrs,gbr-surgical-pack-above-35yrs,1406,Speak to our customer care,Speak to our customer care,Home Collection Available,4950.0,Speak to our customer care,"ANTI HCV
 ANTI HCV

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

POTASSIUM - SERUM / PLASMA
 POTASSIUM

TRIGLYCERIDES - SERUM
 TRIGLYCERIDES

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

SODIUM - SERUM
 SODIUM

BLEEDING TIME (BT)
 Bleeding Time

CREATININE, SERUM
 CREATININE

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS"
Gbr - Coagulation Profile 2,gbr-coagulation-profile-2,1407,Speak to our customer care,Speak to our customer care,Home Collection Available,500.0,Speak to our customer care,"PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time"
Gbr - Surgical Pack Above & Bellow,gbr-surgical-pack-above-bellow,1408,Speak to our customer care,Speak to our customer care,Home Collection Available,5050.0,Speak to our customer care,"(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

ANTI HCV
 ANTI HCV

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES"
Gbr - Male Infertility Package,gbr-male-infertility-package,1409,Speak to our customer care,Speak to our customer care,Home Collection Available,6450.0,Speak to our customer care,"HBSAG / AUSTRALIA ANTIGEN
 HBsAg

ANTI HCV
 ANTI HCV

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

PROLACTIN
 PROLACTIN

TESTOSTERONE, TOTAL
 TESTOSTERONE
 TOTAL

TESTOSTERONE- FREE
 TESTOSTERONE- FREE

UREA - SERUM
 UREA

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

CREATININE, SERUM
 CREATININE"
Gbr - Female Infertility Package,gbr-female-infertility-package,1410,Speak to our customer care,Speak to our customer care,Home Collection Available,5900.0,Speak to our customer care,"ELECTROLYTES - SERUM
 CHLORIDE
POTASSIUM
SODIUM

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

ANTI HCV
 ANTI HCV

RUBELLA IGG & IGM
 RUBELLA IgG ANTIBODIES
RUBELLA IgM ANTIBODIES

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

CREATININE, SERUM
 CREATININE

UREA - SERUM
 UREA

GLUCOSE, FASTING
 GLUCOSE
 FASTING"
Pcc Sis Gbr Clinical And Fertility - Male Infertility Package,pcc-sis-gbr-clinical-and-fertility-male-infertility-package,1411,Speak to our customer care,Speak to our customer care,Home Collection Available,6250.0,Speak to our customer care,"(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

HBSAG / AUSTRALIA ANTIGEN
 HBsAg

ANTI HCV
 ANTI HCV

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

TESTOSTERONE, TOTAL
 TESTOSTERONE
 TOTAL

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

BLEEDING TIME (BT)
 Bleeding Time

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

PROLACTIN
 PROLACTIN

TESTOSTERONE- FREE
 TESTOSTERONE- FREE

CREATININE, SERUM
 CREATININE"
Pcc Sis Gbr Clinical And Fertility - Coagulation Profile,pcc-sis-gbr-clinical-and-fertility-coagulation-profile,1412,Speak to our customer care,Speak to our customer care,Home Collection Available,500.0,Speak to our customer care,"BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time

PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio"
Pcc Sis Gbr Clinical And Fertility - Female Infertility Package,pcc-sis-gbr-clinical-and-fertility-female-infertility-package,1413,Speak to our customer care,Speak to our customer care,Home Collection Available,5450.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

UREA - SERUM
 UREA

HIV I AND II ANTIBODIES
 HIV I AND II ANTIBODIES

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

CREATININE, SERUM
 CREATININE

(VDRL) RPR QUALITATIVE- SERUM
 (VDRL) RPR QUALITATIVE
TITER

ELECTROLYTES - SERUM
 CHLORIDE
POTASSIUM
SODIUM

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

RUBELLA IGG & IGM
 RUBELLA IgG ANTIBODIES
RUBELLA IgM ANTIBODIES

ANTI HCV
 ANTI HCV

HBSAG / AUSTRALIA ANTIGEN
 HBsAg"
Panel - I Max Care,panel-i-max-care,1414,Speak to our customer care,Speak to our customer care,Home Collection Available,1350.0,Speak to our customer care,"CREATININE, SERUM
 CREATININE

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

HIV RAPID
 HIV RAPID"
Panel - Ii - Max Care,panel-ii-max-care,1415,Speak to our customer care,Speak to our customer care,Home Collection Available,2350.0,Speak to our customer care,"SODIUM - SERUM
 SODIUM

CREATININE, SERUM
 CREATININE

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

HIV RAPID
 HIV RAPID

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

HCV Tri Dot
 HCV Tri Dot

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

POTASSIUM - SERUM / PLASMA
 POTASSIUM

UREA - SERUM
 UREA"
Panel - Iii Max Care,panel-iii-max-care,1416,Speak to our customer care,Speak to our customer care,Home Collection Available,3250.0,Speak to our customer care,"UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

LIVER FUNCTION TEST (LFT) WITH GGT
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)
GLOBULIN
PROTEIN
 TOTAL

GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

HIV RAPID
 HIV RAPID

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)

HCV Tri Dot
 HCV Tri Dot

PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

BLOOD GROUP ABO AND RH FACTOR
 A Cells
Anti A
Anti B
Anti D
B Cells
BLOOD GROUP TYPE
Forward Grouping
O Cells
Reverse Grouping
Rh TYPE

ELECTROLYTES - SERUM
 CHLORIDE
POTASSIUM
SODIUM"
Mini Rft Max Care,mini-rft-max-care,1417,Speak to our customer care,Speak to our customer care,Home Collection Available,350.0,Speak to our customer care,"CREATININE, SERUM
 CREATININE

UREA - SERUM
 UREA"
Dr Vijaya Kumar,dr-vijaya-kumar,1421,Speak to our customer care,Speak to our customer care,Home Collection Available,12750.0,Speak to our customer care,"HLA -A,B,C DRB1,DQBI
 HLA -A
B
C DRB1
DQBI"
Kidney Function Test Vijayawada Lab,kidney-function-test-vijayawada-lab,1428,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,350.0,Blood,"UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE"
Dialysis Bone Mineral Package,dialysis-bone-mineral-package,1429,Speak to our customer care,Speak to our customer care,Home Collection Available,3750.0,Speak to our customer care,"PARATHYROID HORMONE [PTH]
 INTACT PARATHYROID HORMONE [iPTH]

CALCIUM, SERUM
 CALCIUM

PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC

VITAMIN D (1,25 DIHYDROXY CHOLECALCIFEROL)
 VITAMIN D (1
25 DIHYDROXY CHOLECALCIFEROL)"
